SampleID,Type,'S5_18','ABS_6','Acidobacteria_class','Acidobacteria_5','Aconoidasida','Actinobacteria_class','Actinopterygii','Agaricomycetes','Alphaproteobacteria','Amphibia','Anaerolineae','Andreaeopsida','Anthocerotopsida','Anthozoa','Appendicularia','Aquificae_class','Arachnida','Archaeoglobi','Ascidiacea','Aves','Bacillariophyceae','Bacilli','Bacteroidia','Bangiophyceae','Betaproteobacteria','Bivalvia','Bljii12','Brachyspirae','Branchiopoda','Bryopsida','C2','CH21','CL500_48','Chlamydiae_class','Chloracidobacteria','Chlorobia','Chloroflexi_class','Chlorophyceae','Chondrichthyes','Chromadorea','Chrysiogenetes_class','Chytridiomycetes','Clostridia','Coccidia','Coniferopsida','Coscinodiscophyceae','Cryptophyta','Cycadopsida','Cytophagia','Deferribacteres_class','Dehalococcoidetes','Deinococci','Deltaproteobacteria','Dictyoglomia','Dinophyceae','Dothideomycetes','Echinoidea','Ellipura','Elusimicrobia_class','Enoplea','Enteropneusta','Epsilonproteobacteria','Erysipelotrichi','Eurotiomycetes','Exobasidiomycetes','FFCH393','Fibrobacteres_class','Flavobacteria','Fusobacteria_class','Gammaproteobacteria','Gemmatimonadetes_class','Ginkgoopsida','Glaucocystophyceae','Gloeobacteria','Halobacteria','Haplomitriopsida','Heterolobosea','Hirudinida','Holophagae','Hydrozoa','Ichthyosporea','Insecta','Isoetopsida','JG37_AG_4','Jungermanniopsida','Klebsormidiophyceae','Ktedonobacteria','Lecanoromycetes','Lentisphaerae_class','Leotiomycetes','Leptospirae','Liliopsida','Litostomatea','Lycopodiopsida','ML615J_28','Malacostraca','Mammalia','Maxillopoda','Methanobacteria','Methanococci','Methanomicrobia','Methanopyri','Mollicutes','Negativicutes','Neocallimastigomycetes','Nitrospira_class','Oligohymenophorea','Ophioglossopsida','Opitutae','PRR_11','PRR_12','Pelagophyceae','Pezizomycetes','Phycisphaerae','Planctomycea','Planctomycetacia','Polychaeta','Polypodiopsida','Polytrichopsida','Prasinophyceae','RB25','S15B_MN24','SJA_176','SJA_28','SOGA31','Saccharomycetes','Schizosaccharomycetes','Solibacteres','Sordariomycetes','Spartobacteria','Sphingobacteria','Spirochaetes_class','Sva0725','Synergistia','TK17','TM7_1','TM7_3','Taphrinomycetes','Thaumarchaeota','Thermococci','Thermomicrobia','Thermomicrobia_class','Thermoplasmata','Thermoprotei','Thermotogae_class','Trebouxiophyceae','Trematoda','Tremellomycetes','Ulvophyceae','Ustilaginomycetes','Verrucomicrobiae','Wallemiomycetes','YS2','ZB1','Zetaproteobacteria','Zygnemophyceae','agg27','iii1_8','mle1_12','unclassified_derivedfromAcidobacteria','unclassified_derivedfromArchaea','unclassified_derivedfromAscomycota','unclassified_derivedfromBacteria','unclassified_derivedfromBacteroidetes','unclassified_derivedfromBasidiomycota','unclassified_derivedfromCandidatusPoribacteria','unclassified_derivedfromChloroflexi','unclassified_derivedfromChlorophyta','unclassified_derivedfromChordata','unclassified_derivedfromCrenarchaeota','unclassified_derivedfromCyanobacteria','unclassified_derivedfromElusimicrobia','unclassified_derivedfromEuglenida','unclassified_derivedfromEukaryota','unclassified_derivedfromEuryarchaeota','unclassified_derivedfromEustigmatophyceae','unclassified_derivedfromFirmicutes','unclassified_derivedfromFungi','unclassified_derivedfromKorarchaeota','unclassified_derivedfromLentisphaerae','unclassified_derivedfromMicrosporidia','unclassified_derivedfromNanoarchaeota','unclassified_derivedfromPhaeophyceae','unclassified_derivedfromPlacozoa','unclassified_derivedfromProteobacteria','unclassified_derivedfromStreptophyta','unclassified_derivedfromSynergistetes','unclassified_derivedfromThaumarchaeota','unclassified_derivedfromVerrucomicrobia','unclassified_derivedfromViruses','unclassified_derivedfromothersequences','unclassified_derivedfromunclassifiedsequences','vadinHA49'
'000002451.1130037',multipleyear,0,0,0,0,0,0.000823384,0,0,0.001352702,0,0,0,0,0,0,0,0,0,0,0,0,0.00541081,0.035405517,0,0.000352879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054284538,0,0,0,0,0,0,0,0,0,0.000823384,0,0,0,0,0,0,0,0,0,0.001235076,0,0,0,0,5.88E-05,0,0.898547315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000352879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000006654.1130005',multipleyear,0,0,0,0,0,0.00672232,0,0,4.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.044112478,0.12258348,0,0.0043058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287214411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026362,0.025834798,0,0,0,0,0,0,0.507425308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001186292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003451.1130418',multipleyear,0,0,0,0,0,0.053507454,0,0,7.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.021456913,0.280827459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556377364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063292114,0,0,0,0,0,0,0.02426904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000009202.1130243',multipleyear,0,0,0,0,0,0.000306542,0,0,0.0007357,0,0,0,0,0,0,0,0,0,0,0,0,0.001777941,0.127214763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054257863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005211207,0,0,0,0,0,6.13E-05,0.810005518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003531.1130420',multipleyear,0,0,0,0,0,0.003301692,0,0,0.006282386,0,0,0,0,0,0,0,0,0,0,0,0,0.002980694,0.410372816,0,0.002292842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239601963,0,0,0,0,0,0,0,0,0,0.00100885,0,0,0,0,0,0,0,0,4.59E-05,0.002109414,0,0,0,0,0,4.59E-05,0.330123355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687853,0,0.00100885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000006929.1130131',multipleyear,0,0,0,0,0,0.026198418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052097,0.421123646,0,0.019901803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516734755,0,0,0,0,0,0,0,0,0,0.002248791,0,0,0,0,0,0,0,0,0,0.00524718,0,0,0,0,0,0.000187399,0.002998388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000009464.1130297',multipleyear,0,0,0,0,0,0.015724694,0,0,0.005022023,0,0,0,0,0,0,0,0,0,0,0,0,0.009508912,0.233359404,0,0.000740954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124933108,0,0,0,0,0,0,0,0,0,0.000823282,0,0,0,0,0,0,0,0,0,0.000864447,0,0,0,0,4.12E-05,0,0.608117565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000740954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002171.1130530',multipleyear,0,0,0,0,0,0.004516889,0,0,0.000196386,0,0,0,0,0,0,0,0,0,0,0,0,0.011914114,0.123330715,0,0.001832941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313367374,0,0,0,0,0,0,0,0,0,0.002945797,0,0,0,0,0,0,0,0,0,0.002618487,0,0,0,0,0,0,0.51996596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196386,0,0,0,0,0,0.006415292,0,0,0,0.000327311,0,0,0,0.00543336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006677141,0,0.000261849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002529.1130411',multipleyear,0,0,0,0,0,0.000477128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038170215,0.058388501,0,0.008826862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093934514,0,0,0,0,0,0,0,0,0,0.000715692,0,0,0,0,0,0,0,0,0,0.007693684,0,0,0,0,0,0,0.791495199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005880.1130319',multipleyear,0,0,0,0,0,0.004163015,0,0,0.026730938,0,0,0,0,0,0,0,0,0,0,0,0,0.001807625,0.155017528,0,0.000821648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156277388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345092,0,0,0,0,0,0,0.644555215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000547765,0,0,0,0,0,0.000712095,0,0,0,0.00016433,0,0,0,0.005532428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002183.1130360',multipleyear,0,0,0,0,0,0.002504522,0,0,4.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.019804276,0.285051714,0,0.001113121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035619869,0,0,0,0,0,0,0,0,0,0.004406104,0,0,0,0,0,0,0,0,0,0.00027828,0,0,0,0,0,0,0.648903112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002133482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000006910.1130300',multipleyear,0,0,0,0,0,0.006027264,0,0,0.000202257,0,0,0,0,0,0,0,0,0,0,0,0,0.00169896,0.092027022,0,0.002022572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849803811,0,0,0,0,0,0,0,0,0,0.001860766,0,0,0,0,0,0,0,0,0,0.022248291,0,0,0,0,0,0,0.002548441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05E-05,0,0,0,0.000525869,0,0,0,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003721532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000009644.1130259',multipleyear,0,0,0,0,0,0.000357398,0,0,0.000312723,0,0,0,0,0,0,0,0,0,0,0,0,0.000491422,0.223999285,0,0.001161544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048338099,0,0,0,0,0,0,0,0,0,0.006835239,0,0,0,0,0,0,0,0,8.93E-05,0.000982845,0,0,0,0,0,0,0.70773767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178699,0,0,0,0.000357398,0,0,0,0.008756254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223374,0,0.000134024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000004891.1130079',multipleyear,0,0,0,0,0,0.002164068,0,0,0.001282411,0,0,0,0,0,0,0,0,0,0,0,0,0.002765199,0.25860618,0,0.001242336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285737186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008295596,0,0,0,0,0,0.000280527,0.42816495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011140945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000006653.1130147',multipleyear,0,0,0,0,0,0.000842247,0,0,0.000252674,0,0,0,0,0,0,0,0,0,0,0,0,0.005811505,0.051292849,0,8.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022066874,0,0,0,0,0,0,0,0,0,8.42E-05,0,0,0,0,0,0,0,0,0,0.011286111,0,0,0,0,0,0,0.908195064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000008959a.1130545',multipleyear,0,0,0,0,0,0.000617649,0,0,0.00362869,0,0,0,0,0,0,0,0,0,0,0,0,0.010011066,0.603237512,0,0.004194868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350181434,0,0,0,0,0,0,0,0,0,0.002136037,0,0,0,0,0,0,0,0,0.000128677,0.008775768,0,0,0,0,0,0,0.014102993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002856628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000007182.1130363',multipleyear,0,0,0,0,0,0.005239396,0,0,0.000167215,0,0,0,0,0,0,0,0,0,0,0,0,0.004068892,0.546346358,0,0.000780336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173959088,0,0,0,0,0,0,0,0,0,0.007301711,0,0,0,0,0,0,0,0,0,0.008862382,0,0,0,0,0,0.000111477,0.25271724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111477,0,0,0,0,0,5.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005596.1130225',multipleyear,0,0,0,0,0,0.001734605,0,0,0.001843018,0,0,0,0,0,0,0,0,0,0,0,0,0.000487858,0.446010408,0,0.019839549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195793582,0,0,0,0,0,0,0,0,0,0.002168257,0,0,0,0,0,0,0,0,0,0.022278838,0,0,0,0,0,5.42E-05,0.290058543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01967693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003732.1130495',multipleyear,0,0,0,0,0,0.006921427,0,0,4.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.004143108,0.291138624,0,0.000487424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213491909,0,0,0,0,0,0,0,0,0,9.75E-05,0,0,0,0,0,0,0,0,0,0.003801911,0,0,0,0,0,9.75E-05,0.479723143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001389.1130276',multipleyear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002152.1130165',multipleyear,0,0,0.008604564,0,0,0.172091283,0,0,0.067963586,0,0,0,0,0,0,0,0,0,0,0,0,0.098391321,0.011846864,0,0.083925677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041152263,0,0,0,0,0,0,0,0,0,0.00162115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015089163,0.003367003,0.403167477,0.000997631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124704,0,0.000623519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000748223,0,0,0,0,0,0,0,0,0,0,0,0,0.003117596,0,0,0.006484599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001371742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001582.1130500',multipleyear,0,0,0,0,0,0.000479198,0,0,0.00013069,0,0,0,0,0,0,0,0,0,0,0,0,0.014724461,0.000740579,0,8.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003790024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174254,0,0,0,0,0,0,0.97930734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000005568.1130052',multipleyear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000009571.1130547',multipleyear,0,0,0,0,0,0.000400481,0,0,0.000320384,0,0,0,0,0,0,0,0,0,0,0,0,0.004405286,0.011854225,0,0.000800961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017060473,0,0,0,0,0,0,0,0,0,4.00E-05,0,0,0,0,0,0,0,0,0,0.000280336,0,0,0,0,0,0,0.964237085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000440529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002201.1130086',multipleyear,0,0,0,0,0,0.002041184,0,0,0.009905745,0,0,0,0,0,0,0,0,0,0,0,0,0.004082368,0.071141262,0,0.015248844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065437954,0,0,0,0,0,0,0,0,0,0.000240139,0,0,0,0,0,0,0,0,0,0.013627904,0,0,0,0,0,0,0.812271117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180104,0,0,0,0.003962298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001861079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000009080.1130421',multipleyear,0,0,0,0,0,0.001890121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001638105,0.281628024,0,0.001386089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07421875,0,0,0,0,0,0,0,0,0,0.003528226,0,0,0,0,0,0,0,0,0,0.001890121,0,0,0,0,0,0,0.630166331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003654234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000009402.1130343',multipleyear,0,0,0,0,0,0.001760908,0,0,0.001369595,0,0,0,0,0,0,0,0,0,0,0,0,0.08869758,0.45672732,0,0.009587165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20537403,0,0,0,0,0,0,0,0,0,0.003978347,0,0,0,0,0,0,0,0,0,0.002282658,0,0,0,0,0,0,0.227874519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000586969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000456532,0,0.000586969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
