"id","deleted","project_id","mgrast_metagenome_id","name","bp_count","sequence_count","assigned_read_count","abundances_inputted","cazy_generated"
1380,0,9,4489611.3,"USygt21.F.418579",94165334,953863,876047,1,1
1378,0,9,4489613.3,"USygt21.T1.418559",273249925,2778113,2108040,1,1
1376,0,9,4489615.3,"USygt22.F.418477",278611083,2799602,2333661,1,1
1374,0,9,4489617.3,"USygt22.T1.418770",293017674,2962675,2022064,1,1
1372,0,9,4489619.3,"USygt23.F.418490",297564645,3037827,2603011,1,1
1370,0,9,4489621.3,"USygt23.T1.418854",272312804,2735554,1874840,1,1
1368,0,9,4489623.3,"USygt24.M.418730",113600092,1141542,1003647,1,1
1366,0,9,4489625.3,"USygt24.T2.418363",152829226,1548943,1164795,1,1
1364,0,9,4489627.3,"USygt25.B2.418685",249522497,2508769,2036268,1,1
1362,0,9,4489640.3,"USygt25.M.418835",31960829,322023,246571,1,1
1360,0,9,4489647.3,"USygt25.T1.418406",194972926,1960590,1372653,1,1
1358,0,9,4489658.3,"USygt26.M.418352",138001124,1383745,929659,1,1
1356,0,9,4489664.3,"USygt26.T2.418693",134632819,1353219,1168311,1,1
1354,0,9,4489669.3,"USygt27.M.418861",291650485,2952020,1803292,1,1
1352,0,9,4489671.3,"USygt27.T2.418523",160185038,1618442,1175837,1,1
1350,0,9,4489673.3,"USygt28.T1.418827",378182380,3845826,2857501,1,1
1347,0,9,4489676.3,"USygt29.T1.418673",234765073,2365948,1964443,1,1
1339,0,9,4489684.3,"USygt30.T2.418609",260776273,2637025,2228441,1,1
1337,0,9,4489686.3,"USygt31.T1.418408",321079445,3269497,2397661,1,1
1336,0,9,4489687.3,"USygt31.T2.418361",354567523,3574112,2577197,1,1
1335,0,9,4489688.3,"USygt32.M.418562",198858266,2023807,1688074,1,1
1330,0,9,4489694.3,"USygt33.T1.418574",154469754,1556384,1321080,1,1
1329,0,9,4489695.3,"USygt33.T2.418787",257259409,2595502,2362383,1,1
1307,0,9,4489724.3,"USygt39.T2.418351",228201021,2297661,1873542,1,1
1261,0,9,4489770.3,"USygt49.T1.418399",188186308,1909946,1405700,1,1
1256,0,9,4489775.3,"USygt5.T2.418805",233784445,2375051,1741935,1,1
1254,0,9,4489777.3,"USygt50.M.418681",190459320,1922203,1533036,1,1
1253,0,9,4489778.3,"USygt50.T1.418743",226820405,2290858,1849962,1,1
1249,0,9,4489782.3,"USygt51.T1.418476",189742304,1918793,1405266,1,1
1246,0,9,4489785.3,"USygt52.M.418736",191211278,1915421,1433878,1,1
1245,0,9,4489786.3,"USygt52.T1.418819",268598214,2719229,2266564,1,1
1239,0,9,4489793.3,"USygt54.AS.418858",229700476,2391262,2091283,1,1
1238,0,9,4489794.3,"USygt54.F.418487",256844497,2589678,1961600,1,1
1237,0,9,4489795.3,"USygt54.M.418445",300363818,3028977,2407286,1,1
1236,0,9,4489796.3,"USygt54.T1.418381",265287534,2690788,2173937,1,1
1235,0,9,4489797.3,"USygt54.T2.418497",252011510,2552996,1801680,1,1
1234,0,9,4489798.3,"USygt6.AS.418353",187269404,1884662,1530439,1,1
1233,0,9,4489799.3,"USygt6.M.418593",224619634,2257973,1932471,1,1
1232,0,9,4489800.3,"USygt6.T2.418728",242020294,2453537,1530030,1,1
1230,0,9,4489802.3,"USygt7.T1.418622",184674192,1867981,1368997,1,1
1228,0,9,4489804.3,"USygt8.F.418739",239289315,2405342,1661984,1,1
1226,0,9,4489806.3,"USygt8.T1.418829",172191639,1721028,1169494,1,1
1224,0,9,4489808.3,"USygt9.B1.418824",321232816,3257594,2628927,1,1
1212,0,9,4489820.3,"h121B.1.418650",171977018,1759655,1549276,1,1
1211,0,9,4489821.3,"h121S.418415",239697305,2438947,1863821,1,1
1210,0,9,4489822.3,"h122M.418534",127076944,1272201,761186,1,1
1209,0,9,4489823.3,"h122S.418581",122370794,1241688,1074513,1,1
1208,0,9,4489824.3,"h128A.1.418657",160257542,1681128,1603928,1,1
1207,0,9,4489825.3,"h128M.418754",214851012,2225376,1707436,1,1
1206,0,9,4489826.3,"h128S.418536",211953805,2166923,1907458,1,1
1205,0,9,4489827.3,"h130A.4.418604",233341800,2393922,1745515,1,1
1204,0,9,4489828.3,"h130B.4.418471",195871406,2008888,1708090,1,1
1203,0,9,4489829.3,"h130M.418533",199494639,2041958,1690252,1,1
1202,0,9,4489830.3,"h130S.418846",204284668,2087423,1808698,1,1
1201,0,9,4489831.3,"h144A.1.418690",213232305,2186850,1834333,1,1
1200,0,9,4489832.3,"h144B.1.418701",274779179,2793782,2017892,1,1
1199,0,9,4489833.3,"h144M.418623",256045352,2597956,1607866,1,1
1198,0,9,4489834.3,"h146A.4.418620",233911167,2394824,1949544,1,1
1197,0,9,4489835.3,"h146B.4.418409",262869179,2672904,2107368,1,1
1196,0,9,4489836.3,"h146M.418838",269021754,2731257,1812106,1,1
1195,0,9,4489837.3,"h147A.4.418376",238646118,2432693,1799773,1,1
1194,0,9,4489838.3,"h147B.4.418548",257043764,2615004,1895456,1,1
1193,0,9,4489839.3,"h147M.418531",221208168,2273870,1845064,1,1
1192,0,9,4489840.3,"h165A.1.418855",166973894,1725615,1391535,1,1
1191,0,9,4489841.3,"h165B.1.418384",192750332,2037082,1744495,1,1
1190,0,9,4489842.3,"h165M.1.418394",269857959,2755597,2165119,1,1
1189,0,9,4489843.3,"h165S.418584",226123099,2290455,1512133,1,1
1188,0,9,4489844.3,"h181A.1.418791",188523668,1975424,1761427,1,1
1187,0,9,4489845.3,"h181B.1.418825",174672574,1827272,1604873,1,1
1186,0,9,4489846.3,"h181C.1.418714",176520223,1825357,1457670,1,1
1185,0,9,4489847.3,"h181M.1.418631",133452347,1333656,825066,1,1
1184,0,9,4489848.3,"h181S.418723",226828558,2334585,1975635,1,1
1183,0,9,4489849.3,"h186A.1.418741",195621552,2016554,1595301,1,1
1182,0,9,4489850.3,"h186B.1.418751",72545683,751563,594995,1,1
1181,0,9,4489851.3,"h186C.1.418575",201262633,2062139,1840852,1,1
1180,0,9,4489852.3,"h186M.418788",252566438,2578214,1659958,1,1
1179,0,9,4489853.3,"h186S.418558",251057357,2572193,1998298,1,1
1178,0,9,4489854.3,"h18A.4.418403",187192772,1957541,1678971,1,1
1177,0,9,4489855.3,"h18B.4.418355",163368200,1704603,1554942,1,1
1176,0,9,4489856.3,"h208A.1.418529",193482008,1951972,1178394,1,1
1175,0,9,4489857.3,"h208M.1.418731",266390604,2707411,2077401,1,1
1174,0,9,4489858.3,"h209A.2.418702",175733630,1833787,1644309,1,1
1173,0,9,4489859.3,"h209B.2.418447",122661787,1294597,1226433,1,1
1172,0,9,4489860.3,"h209M.1.418510",225708661,2309349,1767178,1,1
1171,0,9,4489861.3,"h209S.418365",237366325,2409703,2017532,1,1
1170,0,9,4489862.3,"h228M.418505",163747845,1662287,1142254,1,1
1169,0,9,4489863.3,"h228S.418436",203158953,2062632,1128617,1,1
1168,0,9,4489864.3,"h235A.1.418717",180124747,1875605,1675499,1,1
1167,0,9,4489865.3,"h235B.1.418464",150873631,1577008,1373183,1,1
1166,0,9,4489866.3,"h235M.418489",266649883,2692935,1506573,1,1
1165,0,9,4489867.3,"h257A.1.418826",153674329,1622565,1503409,1,1
1164,0,9,4489868.3,"h257B.1.418419",187210017,1977074,1908925,1,1
1163,0,9,4489869.3,"h257M.2.418454",221400725,2262552,1896480,1,1
1162,0,9,4489870.3,"h257S.418777",181284280,1835617,1569548,1,1
1161,0,9,4489871.3,"h259A.2.418342",163121501,1745039,1594893,1,1
1160,0,9,4489872.3,"h259B.2.418617",152604038,1627458,1454300,1,1
1159,0,9,4489873.3,"h259M.1.418374",200526084,2048840,1353661,1,1
1158,0,9,4489874.3,"h259S.418715",264918325,2708343,2218696,1,1
1157,0,9,4489875.3,"h264A.2.418362",190475663,1991354,1816620,1,1
1156,0,9,4489876.3,"h264B.2.418350",166388384,1729567,1529819,1,1
1155,0,9,4489877.3,"h264M.418377",270898723,2760432,1817311,1,1
1154,0,9,4489878.3,"h273A.2.418494",203920150,2105467,1814004,1,1
1153,0,9,4489879.3,"h273B.2.418501",187788203,1929857,1770123,1,1
1149,0,9,4489883.3,"h279M.418530",236505738,2403863,1939181,1,1
1146,0,9,4489886.3,"h301B.1.418486",99239675,1052402,1040666,1,1
1144,0,9,4489888.3,"h305B.2.418820",192086773,1973747,1867653,1,1
1143,0,9,4489889.3,"h305C.2.418553",89657294,918575,892877,1,1
1142,0,9,4489890.3,"h305M.418771",124485762,1247421,679374,1,1
1141,0,9,4489891.3,"h35A.3.418524",80343762,854708,776618,1,1
1139,0,9,4489893.3,"h37A.2.418724",107184123,1109887,1065698,1,1
1138,0,9,4489894.3,"h37B.2.418707",117266205,1203359,1130456,1,1
1137,0,9,4489895.3,"h37M.418863",157275078,1580177,1090416,1,1
1134,0,9,4489898.3,"h47B.1.418571",90237698,932376,873156,1,1
1130,0,9,4489902.3,"h60B.2.418433",174840732,1782239,1415865,1,1
1116,0,9,4489916.3,"h95A.1.418344",146078592,1524803,1442242,1,1
1108,0,9,4489924.3,"h278A.2.418424",188643661,1963370,1603022,1,1
1107,0,9,4489925.3,"h278B.2.418686",195745298,2047046,1826783,1,1
